down,yards_to_go,yard_line,time_remaining,score_diff,possession,play_type,win_probability,epa
1.0,10,75.0,3600.0,0.0,WAS,run,0.546261787414551,-0.336103456094861
2.0,7,72.0,3570.0,0.0,WAS,pass,0.539620935916901,0.703307623974979
3.0,1,66.0,3535.0,0.0,WAS,run,0.555987477302551,0.469799213577062
1.0,10,64.0,3496.0,0.0,WAS,pass,0.572573363780975,-0.521543906535953
2.0,10,64.0,3492.0,0.0,WAS,pass,0.554536581039429,1.17315451358445
1.0,10,52.0,3454.0,0.0,WAS,pass,0.584446668624878,-0.515451501356438
2.0,9,51.0,3416.0,0.0,WAS,pass,0.566531538963318,-0.87200544285588
3.0,9,51.0,3411.0,0.0,WAS,pass,0.53084397315979,-1.43071856303141
1.0,10,83.0,3359.0,0.0,ARI,run,0.482290267944336,-0.877484948839992
2.0,11,84.0,3328.0,0.0,ARI,run,0.465196311473846,-0.0694337817840278
3.0,5,78.0,3291.0,0.0,ARI,pass,0.459911227226257,1.64877929212525
1.0,10,72.0,3252.0,0.0,ARI,pass,0.495820105075836,-0.57936637243256
2.0,10,72.0,3248.0,0.0,ARI,pass,0.480152130126953,-1.21558102732524
3.0,13,75.0,3208.0,0.0,ARI,run,0.445713937282562,-0.585785276256502
1.0,10,76.0,3131.0,0.0,WAS,pass,0.546261787414551,0.484836682677269
2.0,4,70.0,3100.0,0.0,WAS,run,0.546093106269836,0.0430727088823915
3.0,1,67.0,3070.0,0.0,WAS,pass,0.554581105709076,1.40947572072037
1.0,10,49.0,3047.0,0.0,WAS,run,0.587220311164856,-0.778207873227075
1.0,10,13.0,3002.0,0.0,WAS,run,0.670701265335083,0.18887389684096
2.0,4,7.0,2962.0,0.0,WAS,pass,0.67795342206955,1.59067662863527
1.0,10,75.0,2955.0,-7.0,ARI,run,0.302174389362335,-0.0421031224541366
2.0,6,71.0,2925.0,-7.0,ARI,run,0.290494561195374,2.1730704207439
1.0,10,42.0,2881.0,-7.0,ARI,pass,0.336999624967575,-0.925953985191882
2.0,11,43.0,2836.0,-7.0,ARI,pass,0.314306139945984,2.80970178783173
1.0,10,12.0,2803.0,-7.0,ARI,pass,0.382817000150681,-0.47269786108518
2.0,10,12.0,2798.0,-7.0,ARI,run,0.369587421417236,-0.74743812601082
3.0,9,11.0,2760.0,-7.0,ARI,pass,0.341020107269287,-0.795773632530718
1.0,10,75.0,2753.0,4.0,WAS,pass,0.654758036136627,-1.05397099768743
1.0,10,71.0,2694.0,4.0,WAS,pass,0.658423662185669,-4.90435772947967
1.0,10,37.0,2686.0,-4.0,ARI,pass,0.466074675321579,-0.064858503988944
2.0,6,33.0,2648.0,-4.0,ARI,run,0.456185847520828,-1.22738230286632
3.0,9,36.0,2614.0,-4.0,ARI,pass,0.418897360563278,-0.982244675301738
1.0,10,75.0,2606.0,1.0,WAS,run,0.601195275783539,0.225302394945174
2.0,4,69.0,2569.0,1.0,WAS,run,0.601068556308746,0.508856378495693
1.0,10,64.0,2535.0,1.0,WAS,run,0.62649941444397,-0.045259621925652
2.0,5,59.0,2491.0,1.0,WAS,run,0.616930186748505,-0.175788225606084
3.0,2,56.0,2447.0,1.0,WAS,pass,0.616813719272614,1.64231301867403
1.0,10,37.0,2410.0,1.0,WAS,pass,0.660543739795685,-0.474221362033859
2.0,9,36.0,2376.0,1.0,WAS,pass,0.646453082561493,1.49829088413389
1.0,10,19.0,2335.0,1.0,WAS,run,0.686842620372772,-4.77659765799763
1.0,10,84.0,2331.0,-1.0,ARI,run,0.457120180130005,-0.383475100621581
2.0,13,87.0,2263.0,-1.0,ARI,run,0.43705889582634,0.219965702854097
3.0,7,81.0,2222.0,-1.0,ARI,pass,0.431448936462402,-1.36223559174687
1.0,10,49.0,2177.0,1.0,WAS,pass,0.650322258472443,0.719231510651298
1.0,10,37.0,2149.0,1.0,WAS,pass,0.660543739795685,-0.398985289619304
2.0,10,37.0,2111.0,1.0,WAS,pass,0.646453082561493,-0.667900823638775
3.0,10,37.0,2106.0,1.0,WAS,pass,0.615544080734253,-2.19010737654753
1.0,10,88.0,2067.0,-1.0,ARI,run,0.453718930482864,-0.144362434046343
2.0,6,84.0,2027.0,-1.0,ARI,pass,0.459276705980301,0.875282471184619
1.0,10,74.0,1993.0,-1.0,ARI,pass,0.481077343225479,0.722673487849534
1.0,10,61.0,1956.0,-1.0,ARI,run,0.507830023765564,-0.745037410524674
2.0,13,64.0,1920.0,-1.0,ARI,pass,0.482926279306412,-0.0835179437417537
3.0,20,71.0,1906.0,-1.0,ARI,run,0.429318517446518,-0.283411509357393
1.0,10,88.0,1889.0,1.0,WAS,pass,0.573451638221741,0.2783884012606
1.0,10,74.0,1869.0,1.0,WAS,pass,0.593379497528076,-0.265739126713015
2.0,10,74.0,1865.0,1.0,WAS,pass,0.575569808483124,-0.235681361868046
3.0,10,74.0,1862.0,1.0,WAS,pass,0.549097776412964,-7.29971375432797
1.0,10,81.0,1849.0,-6.0,WAS,pass,0.299255013465881,0.469654607528355
1.0,10,63.0,1830.0,-6.0,WAS,pass,0.326347798109055,-0.228224250371568
2.0,10,63.0,1825.0,-6.0,WAS,pass,0.290586799383163,0.811978054756764
1.0,10,44.0,1819.0,-6.0,WAS,pass,0.294084399938583,-0.271277554275002
2.0,10,44.0,1814.0,-6.0,WAS,pass,0.278132885694504,1.90872180025326
1.0,10,12.0,1808.0,-6.0,WAS,pass,0.364688038825989,-0.0794945431552536
1.0,10,75.0,1800.0,3.0,ARI,pass,0.589616775512695,0.800367966294289
1.0,10,64.0,1769.0,3.0,ARI,run,0.610701501369476,0.213557657320052
2.0,4,58.0,1746.0,3.0,ARI,pass,0.611360549926758,1.10873857187107
1.0,10,43.0,1709.0,3.0,ARI,pass,0.658902108669281,0.157480446854606
2.0,5,38.0,1672.0,3.0,ARI,pass,0.665095090866089,-0.86275249067694
3.0,5,38.0,1669.0,3.0,ARI,pass,0.642684996128082,1.83377587760333
1.0,10,29.0,1639.0,3.0,ARI,pass,0.674142122268677,0.730873191729188
1.0,10,18.0,1601.0,3.0,ARI,pass,0.712819635868073,-0.506711055058986
2.0,9,17.0,1558.0,3.0,ARI,pass,0.699913084506989,-1.10068283881992
3.0,11,19.0,1516.0,3.0,ARI,pass,0.667484819889069,-0.578656332448118
1.0,10,75.0,1509.0,-6.0,WAS,pass,0.313690632581711,0.203313364647329
2.0,4,69.0,1479.0,-6.0,WAS,run,0.317063570022583,0.566247576614842
1.0,10,64.0,1444.0,-6.0,WAS,pass,0.334672331809998,-0.0423334429506212
2.0,5,59.0,1409.0,-6.0,WAS,run,0.32367941737175,0.716240728739649
1.0,10,53.0,1377.0,-6.0,WAS,run,0.349106639623642,-0.501390287652612
2.0,9,52.0,1341.0,-6.0,WAS,pass,0.324523448944092,-1.69386977562681
3.0,25,68.0,1272.0,-6.0,WAS,pass,0.255433768033981,-1.52697198512033
1.0,10,75.0,1222.0,6.0,ARI,run,0.759227931499481,0.752911650808528
1.0,10,63.0,1184.0,6.0,ARI,run,0.798312842845917,0.0707720243372023
2.0,10,63.0,1126.0,6.0,ARI,run,0.782520115375519,-0.730722535401583
3.0,8,61.0,1088.0,6.0,ARI,pass,0.758884429931641,-1.34721973259002
1.0,20,85.0,1047.0,-6.0,WAS,pass,0.253863871097565,-0.609958022832871
2.0,20,85.0,1042.0,-6.0,WAS,pass,0.233974888920784,-0.814800355583429
3.0,20,85.0,1039.0,-6.0,WAS,pass,0.21272124350071,-0.0128301256336272
1.0,10,60.0,988.0,6.0,ARI,run,0.818295896053314,-0.708387763705105
2.0,11,61.0,953.0,6.0,ARI,run,0.787061870098114,-1.32849386008456
3.0,15,65.0,909.0,6.0,ARI,pass,0.759577214717865,-3.88765168236569
1.0,10,29.0,902.0,-6.0,WAS,run,0.369798332452774,-0.124403445515782
2.0,6,25.0,900.0,-6.0,WAS,run,0.388095140457153,0.883050245640334
1.0,10,18.0,869.0,-6.0,WAS,run,0.409995377063751,0.229865888366476
2.0,3,11.0,818.0,-6.0,WAS,run,0.436340063810349,0.304136559949257
1.0,8,8.0,760.0,-6.0,WAS,pass,0.44670096039772,-0.579722363851033
2.0,8,8.0,756.0,-6.0,WAS,run,0.422398209571838,-0.653670158586465
3.0,6,6.0,714.0,-6.0,WAS,run,0.401580154895782,2.8133322041831
1.0,10,75.0,708.0,-1.0,ARI,run,0.45923376083374,-0.92248113732785
2.0,11,76.0,674.0,-1.0,ARI,pass,0.417273104190826,-0.981865675188601
3.0,13,78.0,634.0,-1.0,ARI,pass,0.377499759197235,-0.785540469922125
1.0,10,76.0,587.0,1.0,WAS,run,0.661511242389679,-0.344565260689706
2.0,8,74.0,549.0,1.0,WAS,run,0.638664305210114,-1.41233342443593
3.0,11,77.0,504.0,1.0,WAS,pass,0.590334713459015,0.38347411272116
1.0,10,79.0,457.0,-1.0,ARI,pass,0.459702998399735,-0.461896198336035
2.0,10,79.0,450.0,-1.0,ARI,run,0.438771545886993,0.417642029002309
3.0,2,71.0,414.0,-1.0,ARI,run,0.435893654823303,0.731851637596265
1.0,10,66.0,374.0,-1.0,ARI,run,0.468053907155991,-0.996432115556672
2.0,13,69.0,339.0,-1.0,ARI,run,0.408350318670273,0.0139369203243405
3.0,7,63.0,298.0,-1.0,ARI,pass,0.407604247331619,1.49272351164836
1.0,15,60.0,285.0,-1.0,ARI,run,0.455356776714325,-5.88510887732264
1.0,10,22.0,278.0,1.0,WAS,run,0.820258975028992,-0.510332418954931
2.0,9,21.0,234.0,1.0,WAS,run,0.81517493724823,-0.255010448570829
3.0,6,18.0,189.0,1.0,WAS,run,0.820731043815613,-0.744060642696601
1.0,10,75.0,143.0,-4.0,ARI,pass,0.248807832598686,-0.147576410556212
2.0,1,66.0,122.0,-4.0,ARI,run,0.270900309085846,-0.0954633434303105
1.0,10,63.0,117.0,-4.0,ARI,pass,0.275034785270691,-0.190791063127108
2.0,8,61.0,89.0,-4.0,ARI,pass,0.250361859798431,-1.19043983961456
3.0,16,69.0,82.0,-4.0,ARI,pass,0.19397559762001,-0.324461082229391
4.0,10,63.0,75.0,-4.0,ARI,pass,0.153687730431557,-2.57158970698947
1.0,10,36.0,70.0,4.0,WAS,run,0.971817910671234,-0.425510772096459
2.0,8,34.0,66.0,4.0,WAS,run,0.972289800643921,-0.912007832725067
3.0,6,32.0,60.0,4.0,WAS,run,0.973956763744354,-0.567369753553066
3.0,13,39.0,52.0,4.0,WAS,run,0.975043892860413,-0.0950332307256758
1.0,10,75.0,3600.0,0.0,BUF,pass,0.433207958936691,0.473129194695503
2.0,3,68.0,3574.0,0.0,BUF,pass,0.434231877326965,0.367488254560158
1.0,10,63.0,3541.0,0.0,BUF,run,0.454899400472641,-0.266490658978
2.0,7,60.0,3504.0,0.0,BUF,run,0.441448152065277,-0.530428083613515
3.0,5,58.0,3459.0,0.0,BUF,pass,0.418460994958878,-1.51793890772387
1.0,10,88.0,3450.0,0.0,NYJ,run,0.598094701766968,1.79783762944862
1.0,10,62.0,3413.0,0.0,NYJ,pass,0.640445172786713,-0.510172057664022
1.0,10,57.0,3400.0,0.0,NYJ,pass,0.647396624088287,-1.52178782667033
2.0,20,67.0,3356.0,0.0,NYJ,pass,0.618269503116608,-0.583605976775289
3.0,13,60.0,3317.0,0.0,NYJ,pass,0.593380033969879,-0.665793244261295
1.0,15,82.0,3264.0,0.0,BUF,run,0.408395498991013,0.0730951153673232
2.0,10,77.0,3224.0,0.0,BUF,pass,0.413484990596771,-0.678797159809619
3.0,9,76.0,3182.0,0.0,BUF,run,0.389927685260773,2.35057348385453
1.0,10,62.0,3145.0,0.0,BUF,pass,0.456849783658981,-0.229227715637535
2.0,7,59.0,3112.0,0.0,BUF,run,0.443387806415558,1.04148746049032
1.0,10,51.0,3078.0,0.0,BUF,pass,0.48871186375618,0.286385389277712
2.0,4,45.0,3044.0,0.0,BUF,pass,0.476389437913895,1.10669999488164
1.0,10,30.0,3010.0,0.0,BUF,pass,0.540155172348023,-1.70854019641411
2.0,19,39.0,2970.0,0.0,BUF,pass,0.493786603212357,-0.41827339748852
3.0,15,35.0,2936.0,0.0,BUF,pass,0.479370713233948,0.640401373419655
1.0,10,78.0,2881.0,-3.0,NYJ,pass,0.509222805500031,-0.577524346765131
2.0,15,83.0,2878.0,-3.0,NYJ,pass,0.484137743711472,-0.409326674416661
3.0,11,79.0,2835.0,-3.0,NYJ,pass,0.456869274377823,3.16499339439906
1.0,10,57.0,2794.0,-3.0,NYJ,run,0.542777240276337,-0.0335504559334368
2.0,5,52.0,2759.0,-3.0,NYJ,run,0.537012815475464,-1.36508683976717
3.0,9,56.0,2716.0,-3.0,NYJ,pass,0.493642538785934,-2.00832510343753
1.0,10,71.0,2694.0,3.0,BUF,pass,0.554308295249939,-0.977827162016183
2.0,12,73.0,2634.0,3.0,BUF,pass,0.522396147251129,-0.215346480254084
3.0,8,69.0,2592.0,3.0,BUF,pass,0.528605937957764,0.0190852037630975
1.0,10,96.0,2582.0,-3.0,NYJ,run,0.47130823135376,5.05032244743779
1.0,10,13.0,2527.0,-3.0,NYJ,run,0.625994503498077,-0.50036308640847
2.0,9,12.0,2491.0,-3.0,NYJ,run,0.615457475185394,-0.225045718019828
3.0,5,8.0,2447.0,-3.0,NYJ,pass,0.600395679473877,-1.42048355032358
1.0,10,75.0,2435.0,0.0,BUF,run,0.4388727247715,-1.22372166719288
2.0,15,80.0,2398.0,0.0,BUF,pass,0.397884249687195,1.88063899660483
1.0,10,62.0,2361.0,0.0,BUF,pass,0.460617274045944,-0.505768690956757
2.0,10,62.0,2356.0,0.0,BUF,pass,0.44245645403862,0.448576598893851
3.0,2,54.0,2320.0,0.0,BUF,run,0.439793407917023,0.926029838621616
1.0,10,48.0,2279.0,0.0,BUF,run,0.495874851942062,0.871783766197041
1.0,10,36.0,2252.0,0.0,BUF,run,0.54608553647995,-0.823810759582557
2.0,11,37.0,2213.0,0.0,BUF,pass,0.518985509872437,2.26623472693609
1.0,10,11.0,2173.0,0.0,BUF,pass,0.591066122055054,-0.125273933052085
2.0,7,8.0,2134.0,0.0,BUF,run,0.588620603084564,-0.480614974454511
3.0,4,5.0,2091.0,0.0,BUF,pass,0.588498890399933,2.70977048063651
1.0,10,74.0,2078.0,-7.0,NYJ,pass,0.354972928762436,-0.475218154489994
2.0,8,72.0,2036.0,-7.0,NYJ,run,0.345901280641556,1.15304628270678
1.0,10,62.0,1997.0,-7.0,NYJ,pass,0.382578670978546,-3.92413120734273
1.0,10,50.0,1988.0,7.0,BUF,pass,0.751198410987854,0.207741499703843
2.0,4,44.0,1956.0,7.0,BUF,run,0.757793724536896,0.875108211126644
1.0,10,31.0,1920.0,7.0,BUF,pass,0.78805410861969,0.320867125235964
2.0,4,25.0,1884.0,7.0,BUF,pass,0.79423451423645,0.0099540361552499
3.0,1,22.0,1845.0,7.0,BUF,run,0.802682518959045,0.219387926626951
1.0,10,20.0,1840.0,7.0,BUF,pass,0.805436611175537,-0.851616062456742
2.0,13,23.0,1834.0,7.0,BUF,pass,0.785443723201752,-0.281842457538005
3.0,13,23.0,1829.0,7.0,BUF,run,0.7771315574646,-0.0834627614488741
1.0,10,75.0,1800.0,-10.0,NYJ,run,0.226526111364365,-0.575623063370585
2.0,10,75.0,1761.0,-10.0,NYJ,pass,0.207818746566772,-0.81025970261544
3.0,10,75.0,1757.0,-10.0,NYJ,pass,0.190400317311287,2.20940409228206
1.0,10,63.0,1717.0,-10.0,NYJ,pass,0.242573022842407,0.372724080691114
2.0,3,56.0,1690.0,-10.0,NYJ,pass,0.264027386903763,1.24686340393964
1.0,10,36.0,1651.0,-10.0,NYJ,run,0.282470613718033,0.655848123715259
2.0,1,27.0,1607.0,-10.0,NYJ,run,0.339625298976898,-0.811602854868397
3.0,2,28.0,1563.0,-10.0,NYJ,run,0.306051641702652,1.06778362637851
1.0,10,22.0,1533.0,-10.0,NYJ,run,0.330351203680038,-0.505919984425418
2.0,9,21.0,1494.0,-10.0,NYJ,run,0.296182066202164,-1.4066436723806
3.0,13,25.0,1453.0,-10.0,NYJ,pass,0.254404067993164,-0.904119570175349
1.0,10,75.0,1439.0,7.0,BUF,run,0.737919211387634,-0.978949605952948
2.0,11,76.0,1399.0,7.0,BUF,pass,0.741575300693512,1.87364558596164
1.0,10,61.0,1355.0,7.0,BUF,pass,0.797982692718506,0.91255179932341
2.0,1,52.0,1316.0,7.0,BUF,run,0.823983132839203,-0.084977145306766
1.0,10,49.0,1283.0,7.0,BUF,pass,0.819530606269836,-0.268327843863517
2.0,7,46.0,1240.0,7.0,BUF,pass,0.808729946613312,1.0145426557865
1.0,10,38.0,1200.0,7.0,BUF,pass,0.828120827674866,-1.11389759369195
2.0,13,41.0,1156.0,7.0,BUF,pass,0.793918132781982,-3.13467963715084
1.0,10,80.0,1148.0,-7.0,NYJ,pass,0.251054167747498,1.04173870454542
1.0,10,65.0,1109.0,-7.0,NYJ,pass,0.273687064647675,-0.824243936454877
2.0,12,67.0,1072.0,-7.0,NYJ,pass,0.244582712650299,-0.88891289010644
3.0,12,67.0,1069.0,-7.0,NYJ,pass,0.226833090186119,-0.658778871875256
1.0,10,85.0,1030.0,7.0,BUF,run,0.769268989562988,-0.163308714516461
2.0,6,81.0,990.0,7.0,BUF,pass,0.78119021654129,-0.728686368558556
3.0,6,81.0,982.0,7.0,BUF,pass,0.768258690834045,-0.908068548887968
1.0,10,75.0,933.0,-7.0,NYJ,pass,0.230574086308479,-0.584932697936893
2.0,10,75.0,925.0,-7.0,NYJ,run,0.207134023308754,0.191330789122731
3.0,3,68.0,900.0,-7.0,NYJ,pass,0.238360345363617,-1.75478987768292
1.0,10,85.0,851.0,7.0,BUF,pass,0.793180286884308,0.234110181219876
2.0,4,79.0,819.0,7.0,BUF,run,0.813078939914703,0.539237376768142
1.0,10,75.0,790.0,7.0,BUF,pass,0.825467348098755,-1.09307608474046
2.0,12,77.0,748.0,7.0,BUF,pass,0.811762154102325,-0.105443089269102
3.0,9,74.0,704.0,7.0,BUF,pass,0.81177830696106,1.76069798367098
1.0,10,65.0,668.0,7.0,BUF,run,0.872251093387604,0.338241989025846
2.0,4,59.0,630.0,7.0,BUF,run,0.883352160453796,-0.368898779619485
3.0,2,57.0,589.0,7.0,BUF,pass,0.893261969089508,-3.81220143195242
1.0,10,57.0,583.0,-7.0,NYJ,run,0.233727887272835,0.0298011375125498
2.0,5,52.0,545.0,-7.0,NYJ,run,0.209188103675842,-0.824640782317147
3.0,5,52.0,499.0,-7.0,NYJ,pass,0.192819058895111,2.45988766406663
1.0,10,28.0,452.0,-7.0,NYJ,run,0.285381734371185,0.061271476210095
2.0,6,24.0,415.0,-7.0,NYJ,run,0.331418395042419,-0.41140589339193
3.0,5,23.0,376.0,-7.0,NYJ,pass,0.32207190990448,1.44702701753704
1.0,9,9.0,343.0,-7.0,NYJ,run,0.406872510910034,0.562714947707718
2.0,3,3.0,298.0,-7.0,NYJ,pass,0.416397899389267,1.35827480463195
1.0,10,75.0,295.0,0.0,BUF,run,0.473789185285568,-4.78922138613416
1.0,10,27.0,291.0,0.0,NYJ,run,0.688380479812622,0.330736077565234
2.0,4,21.0,248.0,0.0,NYJ,run,0.702766001224518,0.0368322383146733
3.0,1,18.0,200.0,0.0,NYJ,run,0.70958936214447,-1.35370103258174
4.0,1,18.0,170.0,0.0,NYJ,run,0.640263795852661,1.61558709107339
1.0,10,16.0,126.0,0.0,NYJ,run,0.785040438175201,-1.00215135421604
2.0,13,19.0,120.0,0.0,NYJ,run,0.764834761619568,-0.424183874041773
3.0,12,18.0,116.0,0.0,NYJ,run,0.721140623092651,-0.309753424575087
1.0,10,75.0,108.0,-3.0,BUF,run,0.267491042613983,0.0373643424827606
2.0,3,68.0,82.0,-3.0,BUF,pass,0.276863068342209,0.430369861947838
1.0,10,62.0,60.0,-3.0,BUF,pass,0.297583818435669,0.713928841345478
1.0,20,57.0,35.0,-3.0,BUF,pass,0.265564769506454,0.715563538775314
2.0,5,42.0,29.0,-3.0,BUF,pass,0.356092125177383,0.327793526113965
2.0,10,32.0,16.0,-3.0,BUF,pass,0.297736316919327,-0.385260675684549
3.0,10,32.0,10.0,-3.0,BUF,pass,0.305480152368546,0.256821966461337
1.0,15,80.0,600.0,0.0,BUF,pass,0.438983399188146,-0.527746993815526
2.0,15,80.0,597.0,0.0,BUF,run,0.391567353042774,-0.646993195172399
3.0,12,77.0,566.0,0.0,BUF,pass,0.331803243723698,-0.761962024495006
1.0,10,75.0,3600.0,0.0,ATL,pass,0.546261787414551,-1.51534781605005
2.0,16,81.0,3562.0,0.0,ATL,run,0.520599246025085,0.272638776805252
3.0,8,73.0,3524.0,0.0,ATL,pass,0.4983189702034,-2.27373608853668
1.0,10,60.0,3482.0,0.0,CAR,run,0.52243435382843,-0.0439641575794667
2.0,6,56.0,3438.0,0.0,CAR,pass,0.519607484340668,1.11209476529621
1.0,10,44.0,3399.0,0.0,CAR,run,0.547635436058044,0.798980269697495
2.0,1,35.0,3354.0,0.0,CAR,run,0.598345041275024,0.0502347158035263
1.0,10,33.0,3316.0,0.0,CAR,run,0.596881747245789,-1.13166481466033
2.0,13,36.0,3277.0,0.0,CAR,pass,0.579460501670837,-0.6056927528698
3.0,11,34.0,3238.0,0.0,CAR,pass,0.549516141414642,2.65501182002481
1.0,10,20.0,3196.0,0.0,CAR,run,0.616782903671265,0.198233061819337
2.0,5,15.0,3155.0,0.0,CAR,run,0.613970041275024,0.0827318243100308
3.0,1,11.0,3116.0,0.0,CAR,run,0.610250651836395,-1.12907777918736
4.0,1,11.0,3074.0,0.0,CAR,run,0.583695888519287,-4.53615581488702
1.0,10,88.0,3068.0,0.0,ATL,run,0.531349420547485,1.19973989087157
1.0,10,69.0,3028.0,0.0,ATL,run,0.555312752723694,1.36099896696396
1.0,10,47.0,2996.0,0.0,ATL,run,0.587220311164856,-0.295676455134526
2.0,6,43.0,2953.0,0.0,ATL,pass,0.572214484214783,-1.1019275970757
3.0,9,46.0,2909.0,0.0,ATL,pass,0.533689975738525,-2.16792890382931
1.0,21,97.0,2810.0,0.0,CAR,run,0.450764387845993,-0.19070345023647
2.0,16,92.0,2770.0,0.0,CAR,pass,0.433416545391083,-3.79183416254818
1.0,10,17.0,2761.0,0.0,ATL,pass,0.655391871929169,-0.518155453086365
2.0,9,16.0,2728.0,0.0,ATL,run,0.638582646846771,-0.113750377786346
3.0,4,11.0,2700.0,0.0,ATL,pass,0.644942581653595,2.51011057704454
1.0,10,75.0,2694.0,-7.0,CAR,pass,0.296278595924377,-0.74982573883608
2.0,10,75.0,2692.0,-7.0,CAR,pass,0.278696894645691,-0.793558374047279
3.0,10,75.0,2686.0,-7.0,CAR,pass,0.259133160114288,-0.603128213435412
1.0,10,85.0,2641.0,7.0,ATL,pass,0.728357255458832,-0.580534567590803
2.0,10,85.0,2637.0,7.0,ATL,pass,0.71780276298523,-0.739288460928947
3.0,10,85.0,2579.0,7.0,ATL,pass,0.703897953033447,-0.382877129130065
1.0,10,75.0,2547.0,-7.0,CAR,run,0.271315544843674,-0.385347182862461
2.0,7,72.0,2507.0,-7.0,CAR,run,0.264403104782105,0.142346909735352
3.0,2,67.0,2464.0,-7.0,CAR,pass,0.262394726276398,1.41339002526365
1.0,10,56.0,2427.0,-7.0,CAR,run,0.300973057746887,-0.428523859707639
2.0,8,54.0,2386.0,-7.0,CAR,pass,0.286968290805817,1.15749297221191
1.0,10,43.0,2344.0,-7.0,CAR,run,0.304074287414551,-0.796383385080844
2.0,11,44.0,2308.0,-7.0,CAR,pass,0.311336040496826,-0.222550736507401
3.0,8,41.0,2268.0,-7.0,CAR,pass,0.288756340742111,1.75691155274399
1.0,10,32.0,2226.0,-7.0,CAR,run,0.345303148031235,0.735943139472511
1.0,10,20.0,2183.0,-7.0,CAR,pass,0.373265504837036,1.00608602026477
1.0,6,6.0,2138.0,-7.0,CAR,run,0.394325882196426,-0.113037032424472
2.0,4,4.0,2113.0,-7.0,CAR,pass,0.381366580724716,1.61560602177633
1.0,10,75.0,2109.0,0.0,ATL,run,0.543049275875092,0.523099686135538
1.0,10,65.0,2064.0,0.0,ATL,run,0.563206315040588,-0.617738052154891
2.0,23,78.0,1982.0,0.0,ATL,pass,0.511289894580841,0.349440222373232
3.0,12,67.0,1960.0,0.0,ATL,pass,0.508525907993317,-1.04543842258863
1.0,10,83.0,1908.0,0.0,CAR,pass,0.480555206537247,-0.2831450200174
2.0,10,83.0,1904.0,0.0,CAR,pass,0.470059275627136,-0.180043221451342
3.0,10,83.0,1899.0,0.0,CAR,pass,0.442826330661774,-0.758763952646405
1.0,10,72.0,1884.0,0.0,ATL,pass,0.549343585968018,-0.25121990556363
2.0,10,72.0,1874.0,0.0,ATL,run,0.53112918138504,-0.31395172025077
3.0,6,68.0,1841.0,0.0,ATL,pass,0.526670396327972,0.689500859356485
1.0,10,61.0,1834.0,0.0,ATL,pass,0.56141597032547,-1.05429701774847
1.0,10,75.0,1800.0,0.0,CAR,pass,0.465973317623138,-0.489649289753288
2.0,8,73.0,1759.0,0.0,CAR,run,0.447776645421982,1.2919662380591
1.0,10,62.0,1717.0,0.0,CAR,pass,0.493539273738861,-0.237351565854624
2.0,7,59.0,1711.0,0.0,CAR,run,0.481207102537155,1.17727973335423
1.0,10,49.0,1678.0,0.0,CAR,run,0.518860936164856,1.16827703057788
1.0,10,33.0,1637.0,0.0,CAR,run,0.573317468166351,-0.46383360074833
2.0,10,33.0,1597.0,0.0,CAR,pass,0.558028697967529,-0.706551485927776
3.0,10,33.0,1591.0,0.0,CAR,pass,0.51592493057251,-0.447871131331559
1.0,10,75.0,1546.0,-3.0,ATL,run,0.440313041210175,-0.608703303616494
2.0,10,75.0,1524.0,-3.0,ATL,pass,0.421162128448486,-0.793748131487519
3.0,10,75.0,1521.0,-3.0,ATL,pass,0.387771427631378,-0.779308470897377
1.0,10,79.0,1474.0,3.0,CAR,run,0.586796641349793,0.916474751196802
2.0,1,70.0,1436.0,3.0,CAR,run,0.620309174060822,0.21199608547613
1.0,10,64.0,1397.0,3.0,CAR,pass,0.633374869823456,-0.362104642903432
2.0,7,61.0,1353.0,3.0,CAR,run,0.621838629245758,-0.726216056616977
3.0,6,60.0,1308.0,3.0,CAR,pass,0.624118387699127,-4.58947050641291
1.0,10,36.0,1298.0,-3.0,ATL,run,0.546858191490173,0.751876637339592
2.0,1,27.0,1277.0,-3.0,ATL,run,0.585639595985413,-1.32375201070681
3.0,5,31.0,1237.0,-3.0,ATL,run,0.506326496601105,-1.72116417688848
1.0,10,75.0,1192.0,0.0,CAR,run,0.468776077032089,1.35879047820345
1.0,10,54.0,1151.0,0.0,CAR,run,0.503933250904083,-0.845452640438452
2.0,11,55.0,1113.0,0.0,CAR,pass,0.469992905855179,-0.533214899944142
1.0,15,49.0,1049.0,0.0,CAR,run,0.512845039367676,-4.69119754736312
1.0,10,61.0,1044.0,0.0,ATL,run,0.59254652261734,0.688893356127664
1.0,10,49.0,1005.0,0.0,ATL,run,0.607348024845123,-0.412759472150356
2.0,8,47.0,978.0,0.0,ATL,pass,0.583149015903473,1.12732442526612
1.0,10,37.0,955.0,0.0,ATL,pass,0.658383309841156,0.786314788623713
1.0,10,25.0,912.0,0.0,ATL,run,0.675653398036957,1.51454993803054
1.0,4,4.0,900.0,0.0,ATL,run,0.71746027469635,-0.251294850488193
2.0,3,3.0,858.0,0.0,ATL,run,0.718238413333893,1.18494469637517
1.0,10,75.0,852.0,-7.0,CAR,run,0.181436836719513,-0.490702176000923
2.0,8,73.0,814.0,-7.0,CAR,pass,0.151427686214447,0.683862554375082
3.0,1,66.0,789.0,-7.0,CAR,run,0.175136625766754,0.516092044766992
1.0,10,64.0,745.0,-7.0,CAR,pass,0.191623613238335,-0.52057049702853
